file_name,text,class
3196617.txt,"Malik,Allen Contains Awards, statistics, Career-highlights and personal information of the player ",Basketball
3194631.txt,"Excite - North Carolina Tar Heels Scores, news, standings, highlights, and statistics. ",Basketball
3195317.txt,"Nicholls State University Men's Basketball Official site of the Colonels with news, schedule, roster, game notes, statistics and audio. ",Basketball
3196203.txt,Steve Watt's Fantabulous Homepage An Australian basketball fan's home page. AIS and other basketball pages. ,Basketball
3195101.txt,"USA Today: Utah Basketball Team notebook, interactive playbook, roster, schedules, and results. ",Basketball
3200426.txt,"Queens of the Court Girls' AAU basketball teams from Anderson, IN. Schedules, photos, player profiles. ",Basketball
3194217.txt,Irvine Valley College Men's Basketball Lasers - official web site. ,Basketball
3196193.txt,"InfoSports Inc: Basketball Links Comprehensive directory of basketball information includes coaching, professional, and collegiate links. ",Basketball
3197782.txt,"Carlow College Women's Basketball Celtics - official web site with news, roster. ",Basketball
3196569.txt,"The Ultimate NY Knicks Fan Site Features news, team list, schedule, salaries, downloads, records, and message board. ",Basketball
3196218.txt,"Owen James.com Player with the Westerly High School Bulldogs, RI. Life, school squad, and prospective colleges. ",Basketball
3199482.txt,"Yahoo Sports: Denver Lady Pioneers Schedule, scores, standings. ",Basketball
3194847.txt,"JMU Men's Basketball The Duke's official site with pictures, statistics, roster, scores, schedule of games and recruiting details. ",Basketball
3199137.txt,"USA Today - Oregon Ducks Schedule/results, roster. ",Basketball
3198702.txt,"USA Today - Texas-Pan American Lady Broncs Schedule/results, roster. ",Basketball
3199258.txt,"Excite Sports: Mississippi State Includes news, scores, standings, calendar, schedule, and photos. ",Basketball
3196557.txt,"FanHouse: New Jersey Nets Offers news, schedule, scores, roster and stats. ",Basketball
3196202.txt,"Ste's Slammin' Site Features profile, video clips, and pictures of basketball player for the Birmingham Bullets and Nether Stowe High School team. ",Basketball
3196339.txt,"NBA.com: Boston Celtics The official team site containing news, scores, audio and video files, player statistics, and schedules. ",Basketball
3195920.txt,"University of Dubuque Men's Basketball Official site of the Spartans. News, schedules, rosters, results, and game recaps. ",Basketball
3198752.txt,"Yale Women's Basketball Bulldogs - official web site with news, schedule, roster, statistics, photos. ",Basketball
3198813.txt,"Ball State Women's Basketball Cardinals - official web site with news, schedule, roster, statistics. ",Basketball
3195400.txt,"USA Today: Arkansas State Basketball Schedule, results and roster. ",Basketball
3199661.txt,"Molloy College Women's Basketball Lions - official web site with schedule, roster, statistics. ",Basketball
3197934.txt,"Midlands Collegiate Athletic Conference Women's Basketball MCAC official web site with news, schedule, standings, statistics. ",Basketball
3198458.txt,"CNN/SI - Northwestern Wildcats Headlines, scoreboard, schedule. ",Basketball
3195985.txt,"Bethel College Men's Basketball The Royals' official site. Offers news, photos, schedules, statistics, and a media guide. ",Basketball
3195303.txt,"CNN/SI - Wofford - Men's College Basketball Check out the Terriers on the court through this Web service's coverage of the team. See schedules, recaps, statistics, a roster and recruiting news. ",Basketball
3197798.txt,"McKendree University Women's Basketball Bearcats - official web site with schedule, roster. ",Basketball
3199422.txt,"USA Today - Texas Southern Lady Tigers Schedule/results, roster. ",Basketball
3197723.txt,"Seattle C.C. Women's Basketball Storm - official web site with roster, schedule. ",Basketball
3194033.txt,"NBA.com Coaches' Files: Rudy Tomjanovich Includes profile of this 1970 Michigan graduate, and coach of the 1994 and 1995 NBA champions, Houston Rockets. ",Basketball
3197740.txt,"Sheridan College Women's Basketball Lady Generals [1] - official web site with news, schedule, roster, statistics. ",Basketball
3195175.txt,"FoxSports: Arizona State Sun Devils Schedules, team report, and logo merchandise. ",Basketball
3197260.txt,"Woodville Junior Basketball Club News, players, teams, tournaments. Werribee. ",Basketball
3196767.txt,"All About Al A page dedicated to the NBA's ""cutest"" forward Al Harrington. Statistics, informationand pictures about him. Personal fan site by pacegirl. ",Basketball
3193992.txt,"Scout.com: Basketball Forum where fans can connect and interact with others to discuss the NBA, NCAA, WNBA, the business of the sport, rumors and other leagues as well. ",Basketball
3197152.txt,"CBS.Sports.com: Wizards Specialized pages containing team headlines, scores, roster information, injury reports, and fantasy insight. ",Basketball
3197639.txt,"Herkimer County Community College (SUNY) Women's Basketball Generals [3] - official web site with roster, schedule. ",Basketball
3197627.txt,"Garden City Community College Women's Basketball Lady Busters (Broncbusters) [1] - official web site with news, schedule, roster. ",Basketball
3199865.txt,"Schreiner University Women's Basketball Mountaineers - official web site with news, schedule, roster, statistics. ",Basketball
3194007.txt,"FIBA Coaching Library The FIBA Online Coaching Library offers animated graphics and videos, FIBA Assist Magazine drills and National Team plays analysis. ",Basketball
3195097.txt,"UNLV Basketball: Official Site Includes schedules, scores, statistics, and roster. ",Basketball
3194569.txt,"George Washington Men's Basketball Official site for the Colonials. Latest news, team and staff information, photos, and links. ",Basketball
3197495.txt,"Mohawk College Women's Basketball Mountaineers - official web site with news, schedule, awards. ",Basketball
3200401.txt,"Long Island Girl's High School Hoops Players and schools in the Long Island region. Coverage includes Section XI, Section VIII and the NSCHSAA. ",Basketball
3198346.txt,"USA Today - Eastern Washington Eagles Schedule/results, roster. ",Basketball
3194918.txt,"Illinois-Chicago Men's Basketball The Flames' official site with press releases, roster, game summaries, a season preview and a roster. ",Basketball
3195494.txt,"Gonzaga University Men's Basketball The Bulldogs' official site with articles, scores, statistics, a roster and a game schedule. ",Basketball
3197543.txt,"NJCAA Division II Women's Basketball News, polls, statistics, calendar, scores, awards, and forms. ",Basketball
3196535.txt,NBATown.com - NBA Latest News NBA Town was designed to help the fans read the latest news happening around the League through a variety of RSS feeds. The site collect news from various sources. ,Basketball
3195874.txt,"Suffolk University Men's Basketball Official site of the Rams. Includes news, schedule, roster, results, and player profiles. ",Basketball
3199168.txt,"Excite Sports: Washington State News, scores, standings, calendar, schedule, TV. ",Basketball
3200208.txt,"Atlanta Christian College Women's Basketball Lady Chargers - official web site with schedule, photos. Member of the NCCAA, Division II. ",Basketball
3200047.txt,"Amherst College Women's Basketball Lord Jeffs - official web site with schedule, roster, statistics. ",Basketball
3194205.txt,Glendale Community College (CA) Men's Basketball Vaqueros - official web site. ,Basketball
3196419.txt,"CNN/SI: Detroit Pistons Specialized pages from Cable News Network (CNN) and Sports Illustrated Magazine with schedule, current stories, game summaries, transactions, and roster. ",Basketball
3195917.txt,"Cornell College Men's Basketball Official site of the Rams. News releases, schedules, results, game summaries, and team rosters. ",Basketball
3199934.txt,"Rochester Institute of Technology Women's Basketball Tigers - official web site with news, schedule, roster, statistics. ",Basketball
3196473.txt,"ToppBuzz.com - Los Angeles Clippers Headlines, news, scores, players information, game analysis and fan discussions. ",Basketball
3195822.txt,"Hunter College Men's Basketball Official site of the Hawks. Includes FAQs, roster, schedule, photos, and history. ",Basketball
3200586.txt,"Spokane Hoopfest Big 3-on-3 basketball tournament in downtown Spokane, Washington. ",Basketball
3199546.txt,"Fresno State Women's Basketball Official site of the Bulldogs with news, schedule, roster, statistics and archives. ",Basketball
3195970.txt,"Lawrence University Men's Basketball Official site of the Vikings. Game schedules, team rosters, and statistics. ",Basketball
3199244.txt,UKHoopsFans Fan site for University of Kentucky women's basketball program. ,Basketball
3199513.txt,"University of New Orleans Women's Basketball Contains news, schedule, roster, statistics for the Lady Privateers. ",Basketball
3194503.txt,Brewton-Parker Men's Basketball Barons - official web site. ,Basketball
3198273.txt,"Excite Sports: DePaul News, scores, standings, calendar, and schedule. ",Basketball
3197082.txt,NBA.com Playerfile: Corliss Williamson Facts and statistics about the player. ,Basketball
3195365.txt,"Texas Southern University Men's Basketball Official site of the Tigers with video, news, schedule, roster and statistics. ",Basketball
3195716.txt,"Colorado State University - Pueblo Men's Basketball Thunderwolves. Schedule, results, roster, coaches and statistics. ",Basketball
3198079.txt,"Excite Sports: St. Bonaventure News, scores, standings, calendar, schedule, TV. ",Basketball
3199706.txt,"Valdosta State Women's Basketball Lady Blazers - official web site with news, schedule, roster, statistics. ",Basketball
3195438.txt,"University of South Alabama Men's Basketball Official site of the Jaguars with news, schedule, roster, statistics. ",Basketball
3197294.txt,Extreme Slam Dunk Team Acrobatic dunk show performed throughout the NBA and NCAA halftime circuit. The team travels worldwide adapting their show to a variety of events. ,Basketball
3199646.txt,"Livingstone College Women's Basketball Blue Bears - official site. Roster, schedule, statistics, photo gallery, news. ",Basketball
3195655.txt,"Le Moyne Men's Basketball Dolphins. Schedule with results, roster, statistics and news. ",Basketball
3200825.txt,"RoadsideAmerica.com: Rolle Bolle Rosary Hooppole, Illinois serves as home to this interesting bit of Americana - Belgian style. Photo and short description are provided. ",Bowling
3200992.txt,Colony Park Lanes Located in York. ,Bowling
